ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
RV,5497,1739352480874,-0.53809,-2.59322,9.68316,5.57692,-2.41463,-3.55138
RV,5498,1739352480891,-0.73669,-2.21037,9.89133,4.59657,-1.47243,-2.7732
RV,5499,1739352480908,-0.75583,-1.98544,10.18565,3.55138,-0.83539,-2.10947
RV,5500,1739352480926,-0.75583,-1.98544,10.18565,3.39498,2.13617,-1.94925
RV,5501,1739352480943,-0.87069,-1.66241,9.88894,2.01792,6.46954,-2.48711
RV,5502,1739352480958,-1.14108,-3.30628,10.82692,1.06808,7.85423,-3.37209
RV,5503,1739352480978,-0.48784,-1.5667,10.64986,-2.86857,10.95549,-3.29199
RV,5504,1739352480990,-0.16002,-1.15753,9.77647,-3.83747,10.50918,-3.45601
RV,5505,1739352481013,-0.09302,-2.95932,9.65923,-6.96925,8.27383,-2.96012
RV,5506,1739352481022,-0.09302,-2.95932,9.65923,-5.00855,6.62593,-4.33718
RV,5507,1739352481042,-0.58355,-1.92323,10.20958,-9.21604,3.17755,-3.33013
RV,5508,1739352481060,-0.56441,-1.22453,9.64966,-6.74419,-1.43047,-4.90556
RV,5509,1739352481076,-0.32752,0.24706,9.32184,-5.91642,-2.53288,-5.14969
RV,5510,1739352481093,0.38794,-4.99083,8.24268,1.80048,-3.15466,-8.22806
RV,5511,1739352481110,-0.66969,-4.50269,10.37707,-13.21754,-5.90498,-2.61299
RV,5512,1739352481129,-0.66969,-4.50269,10.37707,-29.59355,-6.65645,4.32574
RV,5513,1739352481143,-0.61705,-1.10489,11.84387,-38.2641,-4.01294,9.13212
RV,5514,1739352481158,-0.48305,1.1994,10.99681,-31.81745,-2.84568,6.75944
RV,5515,1739352481176,0.69182,-1.12881,9.53719,1.21685,4.96277,-5.25268
RV,5516,1739352481191,0.23958,-2.27498,9.04666,2.98301,3.96335,-6.069
RV,5517,1739352481211,-0.1002,-2.51904,9.35295,-1.81193,2.5367,-3.4255
RV,5518,1739352481226,-0.1002,-2.51904,9.35295,-0.14114,2.11328,-4.15408
RV,5519,1739352481248,-0.49502,-2.57408,10.267,15.62454,5.32516,-10.79528
RV,5520,1739352481256,-0.49502,-2.57408,10.267,15.62454,5.32516,-10.79528
RV,5521,1739352481273,-0.89462,-2.96411,8.19003,13.4693,5.09629,-9.54409
RV,5522,1739352481289,-0.67208,-1.06899,9.41516,-29.68891,8.60189,13.1298
RV,5523,1739352481306,-1.17218,-0.71964,11.01596,-27.14077,10.13535,12.241
RV,5524,1739352481325,-1.17218,-0.71964,11.01596,-19.31706,12.12656,8.30817
RV,5525,1739352481342,-0.7654,-3.61496,11.26242,-2.84949,16.17384,1.39995
RV,5526,1739352481359,-1.26311,-2.98564,9.6999,-1.04138,11.45901,-0.45775
RV,5527,1739352481376,-0.15045,-3.75135,9.26202,-1.21685,9.97132,-0.70188
RV,5528,1739352481397,-0.72473,-1.45185,11.06621,-2.71217,6.69841,-0.98416
RV,5529,1739352481414,-1.35165,-1.60499,9.4678,0.49208,1.23974,-4.01676
RV,5530,1739352481423,-1.35165,-1.60499,9.4678,1.00324,0.53786,-4.2113
RV,5531,1739352481441,-1.22243,-1.85384,9.29313,-4.20367,-1.32366,-1.72419
RV,5532,1739352481460,-0.03081,-3.31346,9.92004,-4.52028,-5.52733,-2.94104
RV,5533,1739352481476,-0.44477,-2.05723,9.66162,-2.81516,-5.6494,-4.02439
RV,5534,1739352481494,0.42861,-2.32283,9.98226,2.8762,-5.39382,-7.32019
RV,5535,1739352481513,0.21326,-3.36371,9.70469,7.85042,-5.05433,-9.75008
RV,5536,1739352481526,0.21326,-3.36371,9.70469,8.97572,-5.75239,-10.31845
RV,5537,1739352481540,0.04337,-3.55514,9.6353,0.87354,-9.40677,-7.2973
RV,5538,1739352481559,0.16301,-0.91585,10.77189,-1.7776,-15.96022,-7.85804
RV,5539,1739352481576,0.2659,-0.22911,9.46541,-1.67842,-16.15095,-7.8466
RV,5540,1739352481593,-0.67687,-0.6,9.61855,0.72096,-17.10078,-9.70049
RV,5541,1739352481609,-0.54287,-2.67218,9.75015,5.29846,-17.02449,-12.63391
RV,5542,1739352481626,-0.54287,-2.67218,9.75015,9.11304,-14.75481,-14.29706
RV,5543,1739352481647,0.29701,-4.8664,8.79542,8.83839,-12.70638,-14.29706
RV,5544,1739352481664,-0.66012,2.14935,10.97289,18.48929,-5.21454,-16.77273
RV,5545,1739352481674,0.76361,-3.28953,8.33839,22.60523,-1.91492,-17.80267
RV,5546,1739352481693,-0.7654,-1.43031,10.05404,15.21638,2.3536,-12.98866
RV,5547,1739352481709,-0.68405,-3.37089,8.83849,-4.6042,6.61068,-0.61415
RV,5548,1739352481726,-0.68405,-3.37089,8.83849,-23.58939,5.17258,9.56698
RV,5549,1739352481744,-0.26291,-1.68873,9.98944,-19.41624,3.44457,7.69783
RV,5550,1739352481760,0.30658,-1.71266,10.52782,-16.29209,3.20044,6.55346
RV,5551,1739352481772,-1.08365,-1.29392,10.65703,14.67471,1.1253,-8.98335
RV,5552,1739352481793,-0.42562,-2.23908,9.75015,10.49774,-0.46919,-6.08808
RV,5553,1739352481805,-0.42562,-2.23908,9.75015,10.16587,-0.5493,-5.71806
RV,5554,1739352481823,-0.93769,-4.73241,8.90788,1.86533,-3.28436,-1.52583
RV,5555,1739352481845,-1.38036,-3.73938,7.53201,-5.73714,-3.25766,3.17373
RV,5556,1739352481860,-0.0332,1.57029,12.89432,-4.08923,-2.24679,2.96012
RV,5557,1739352481876,-0.39691,-2.8014,6.62513,0.08392,-0.58363,1.30077
RV,5558,1739352481893,1.17278,0.80219,10.87957,-3.52849,2.55577,4.8903
RV,5559,1739352481913,1.17278,0.80219,10.87957,-3.91758,0.44249,4.71864
RV,5560,1739352481931,-0.58834,-2.22951,9.35773,-6.73274,-2.02554,7.2706
RV,5561,1739352481938,-0.58834,-2.22951,9.35773,-6.39706,-2.86857,7.4537
RV,5562,1739352481957,-1.67707,-2.05005,10.74078,-3.52849,-3.70015,6.02704
RV,5563,1739352481976,-1.22243,-2.99761,10.3675,7.37359,-4.79875,-0.26702
RV,5564,1739352481993,-0.94965,-2.33719,9.50609,4.14264,-3.39117,1.27026
RV,5565,1739352482008,-0.94965,-2.33719,9.50609,2.68547,-2.76557,1.95688
RV,5566,1739352482025,0.58175,-1.40399,9.5683,-1.08334,-2.03699,3.96717
RV,5567,1739352482044,-0.57159,-0.80818,10.2024,-3.08981,-0.51115,5.60744
RV,5568,1739352482056,0.03141,-1.78445,9.95354,4.92463,2.26968,1.34273
RV,5569,1739352482078,-0.77498,-1.59781,9.46062,8.97572,2.28875,-2.11328
RV,5570,1739352482092,2.64915,-1.47338,9.56351,9.14356,1.78904,-3.6353
RV,5571,1739352482108,2.64915,-1.47338,9.56351,12.51184,-0.51878,-6.65645
RV,5572,1739352482126,1.78056,-0.44207,8.74038,15.75805,-0.85447,-8.65529
RV,5573,1739352482142,0.40708,-0.85125,8.66621,13.17558,0.14114,-7.04172
RV,5574,1739352482163,-1.33729,-2.04766,9.99422,10.86012,0.20599,-6.08426
RV,5575,1739352482174,-0.3323,-2.06919,8.71167,6.77852,4.00531,-3.21188
RV,5576,1739352482192,0.60329,-1.3657,9.99661,4.31811,15.61691,2.06369
RV,5577,1739352482206,0.60329,-1.3657,9.99661,3.2958,16.41416,3.38735
RV,5578,1739352482225,0.17737,-1.01157,9.92004,0.98416,21.15187,8.39972
RV,5579,1739352482244,-0.77976,-1.8993,10.36989,2.22009,13.11073,8.02589
RV,5580,1739352482261,-0.50937,-1.64566,10.21436,4.5508,6.05375,6.89295
RV,5581,1739352482274,-0.22463,-2.1338,10.22393,4.71864,4.95896,7.11801
RV,5582,1739352482289,-0.64816,-1.74138,10.47518,4.65761,2.08658,6.49242
RV,5583,1739352482309,-0.64816,-1.74138,10.47518,5.52352,-5.00855,2.9296
RV,5584,1739352482322,-0.86351,-1.47577,10.34118,4.87504,-7.86186,1.43047
RV,5585,1739352482340,-0.52134,-2.27019,9.46062,4.22656,-6.41232,1.19778
RV,5586,1739352482358,0.00269,-1.48295,9.50848,3.63911,-4.68812,1.60594
RV,5587,1739352482374,-0.37777,-1.97109,9.85065,2.36123,-3.63148,0.8888
RV,5588,1739352482393,-0.60509,-2.04287,9.04188,-0.09155,-1.4114,0.19836
RV,5589,1739352482410,-0.01406,-2.08594,9.63769,-1.6746,1.79285,1.58305
RV,5590,1739352482427,-0.01406,-2.08594,9.63769,-2.75794,1.54109,2.33453
RV,5591,1739352482444,-0.92812,-0.37507,10.34118,-0.48445,2.26968,1.35036
RV,5592,1739352482456,-0.43998,-2.09791,9.80519,1.07571,2.62825,0.46919
RV,5593,1739352482474,0.0003,-2.72483,9.75494,8.63622,2.67784,-3.14703
RV,5594,1739352482492,0.26112,-2.28215,9.87219,3.93284,1.38088,1.34273
RV,5595,1739352482508,0.26112,-2.28215,9.87219,1.17489,0.74384,3.662
RV,5596,1739352482527,-0.96162,-1.95195,10.05404,-0.7591,0.0534,5.84013
RV,5597,1739352482541,-0.81565,-1.99262,10.19761,-8.41879,-0.94983,10.44433
RV,5598,1739352482557,-0.64576,-1.57866,9.56112,-14.21696,-1.54872,13.75921
RV,5599,1739352482572,-0.72473,-2.95214,9.89612,-23.19268,-2.84568,18.48548
RV,5600,1739352482590,-0.77976,-2.21994,9.8674,-22.36491,-2.94867,17.21522
